Leaflet Link,Unuseable,Date,Constituency,Party,Leader Picture included,Leader mentioned,Party Logo,"Leaflet Style (Leaflet, Letter, Magazine, Newsletter, Newspaper, CV or Survey)",Opposition leader pictured,Opposition leader mentioned,"squeeze message",Does it include a graph?
https://electionleaflets.org/leaflets/8814,Unuseable,18/03/2015,Hackney South & Shoreditch,n/a,n/a,n/a,n/a,n/a,n/a,n/a,no,no
https://electionleaflets.org/leaflets/8815,,18/03/2015,Putney,"Green
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8816,,18/03/2015,Tooting,"Green
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8817,,18/03/2015,Brentford & Isleworth,Conservative,yes,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8818,,18/03/2015,Southeast Cambridgeshire,LibDem,no,no,yes,local newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/8819,,18/03/2015,Southeast Cambridgeshire,LibDem,no,no,yes,local newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8820,,18/03/2015,Enfield North,Labour,no,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8821,,18/03/2015,York Central,Independent,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8822,,18/03/2015,Enfield North,UKIP,Yes,no,yes,leaflet,yes,"no
",no,no
https://electionleaflets.org/leaflets/8823,,18/03/2015,Enfield North,Labour,Yes,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/8824,,18/03/2015,Enfield North,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8825,,18/03/2015,Broadland,UKIP,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/8826,,18/03/2015,Hornsey & Wood Green,LibDem,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/8827,unuseable,18/03/2015,Bolton South East,Green,no,no,yes,N/a (council leaflet),no,no,no,no
https://electionleaflets.org/leaflets/8828,,18/03/2015,Hampstead & Kilburn,Labour,no,no,yes,leaflet,no,No,no,no
https://electionleaflets.org/leaflets/8829,,18/03/2015,Hampstead & Kilburn,Labour,Yes ,yes,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8830,,18/03/2015,Bolton South East,Green,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8831,,18/03/2015,Hampstead & Kilburn,Labour,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8832,,18/03/2015,Hampstead & Kilburn,Labour,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8833,,18/03/2015,Hastings & Rye,Green,no,no,yes,leaflet,No,No,no,yes
https://electionleaflets.org/leaflets/8834,,18/03/2015,Cambridge,Labour,no,no,yes,leaflet,No,Yes,no,no
https://electionleaflets.org/leaflets/8835,unuseable,19/03/2015,Dudley South,Green,no,no,yes,N/a (council leaflet),,,,
https://electionleaflets.org/leaflets/8836,,19/03/2015,Aberdeen North,Labour,Yes (Jim Murphy),Yes (Jim Murphy),Yes,leaflet,No,No,no,yes
https://electionleaflets.org/leaflets/8837,,19/03/2015,Aberdeen North,Labour,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8838,,19/03/2015,Southend West,UKIP,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8839/,,19/03/2015,stourbridge,Labour,no,no,yes,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8840/,,19/03/2015,lewes,Conservative,no,yes,no,leaflet,No,Yes,no,yes
https://electionleaflets.org/leaflets/8841/,,19/03/2015,Norwich South,Green,no,no,yes,Local newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8842/,unuseable,19/03/2015,New Forest West,Conservative,no,no,yes,n/a (council leaflet),no,no,,
https://electionleaflets.org/leaflets/8843/,,19/03/2015,Brentford & Isleworth,Labour,no,no,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/8844/,,19/03/2015,Brentford & Isleworth,Labour,no,no,yes,survey,no,no,no,no
https://electionleaflets.org/leaflets/8845/,,19/03/2015,Brentford & Isleworth,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/8846/,,19/03/2015,Brentford & Isleworth,Conservative,no,no,no,survey,no,no,no,no
https://electionleaflets.org/leaflets/8847/,,19/03/2015,Brentford & Isleworth,Conservative,yes,yes,yes,newspaper,yes,yes,no,no
https://electionleaflets.org/leaflets/8848/,,19/03/2015,Brentford & Isleworth,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/8849/,,19/03/2015,Brentford & Isleworth,Conservative,Yes,Yes,Yes,Letter,no,no,no,no
https://electionleaflets.org/leaflets/8850/,,19/03/2015,Ludlow,Green,No,No,No,Local newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8851/,,19/03/2015,Ludlow,Lib Dem,No,No,No,Newspaper,no,no,no,yes
https://electionleaflets.org/leaflets/8852/,,19/03/2015,Cambridge,Conservative,No,No,Yes,Local newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8853/,,19/03/2015,Cambridge,Conservative,No,No,Yes,Local newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8854/,,19/03/2015,Cardiff Central,Labour,No,No,Yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8855/,unuseable - unclear if a GE2015 leaflet,19/03/2015,East Antrim,Alliance,No,No,No,Leaflet,no,no,,
https://electionleaflets.org/leaflets/8856/,,19/03/2015,Saffron Walden,Independent,na,na,na,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8857/,,19/03/2015,Worsely & Eccles South,Conservative,No,No,Yes,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8858/,,19/03/2015,Colne Valley,Labour,Yes,Yes,Yes,Letter,No,No,no,no
https://electionleaflets.org/leaflets/8859/,,19/03/2015,South Thanet,Conservative,No,No,No,Local newsletter,No ,No,no,no
https://electionleaflets.org/leaflets/8860/,,19/03/2015,Exeter,Socialist,No,No,No,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8861/,,19/03/2015,Hornsey & Wood Green,Lib Dem,No,No,Yes,Letter,No,No,no,no
https://electionleaflets.org/leaflets/8862/,,19/03/2015,Denton & REddish,Conservative,No,No,Yes,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8863/,Only front of a leaflet - unuseable,19/03/2015,North Somerset,UKIP,No,No,No,Newsletter,,,,
https://electionleaflets.org/leaflets/8864/,Only front of a leaflet - unuseable,19/03/2015,North Somerset,Lib Dem,No,No,No,Magazine,,,,
https://electionleaflets.org/leaflets/8865/,,19/03/2015,Battersea,Labour,No,No,Yes,Local newsletter,No,No,yes,yes
https://electionleaflets.org/leaflets/8866/,,,Bristol West,Labour,no,no,yes,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8867/,,19/03/2015,Bristol West,Green,No,No,Yes,Letter,No,No,no,no
https://electionleaflets.org/leaflets/8868/,,19/03/2015,Ealing Central & Action,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8869/,,19/03/2015,Ealing Central & Action,Green,No,No,Yes,Newletter,No,No,no,yes
https://electionleaflets.org/leaflets/8870,,19/03/2015,Ealing Central & Action,Green,No,No,Yes,Newletter,No,No,no,no
https://electionleaflets.org/leaflets/8871,,19/03/2015,North Dorset,Conservative,No,No,Yes,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8872,unuseable,20/03/2015,Taunton Deane,Lib Dem,No,No,No,Magazine,(only front page of a mag styl leaflet is present),,,
https://electionleaflets.org/leaflets/8873,unuseable,20/03/2015,Taunton Deane,Conservative,No,No,No,Magazine,(think this is front page ofa mag styl leaflet),,,
https://electionleaflets.org/leaflets/8874/,unuseable,20/03/2015,Taunton Deane,Conservative,yes,no,no,leaflet,(front of a leaflet),,,
https://electionleaflets.org/leaflets/8876/ https://electionleaflets.org/leaflets/8875/,,20/03/2015,Taunton Deane,LibDem,no,no,no,leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8877/,,20/03/2015,Brent Central,Labour,No,Yes,Yes,Newsletter,No,Yes,no,no
https://electionleaflets.org/leaflets/8878/,,20/03/2015,Stourbridge,Labour,No,No,Yes,Letter,No,No,no,no
https://electionleaflets.org/leaflets/8879/,,"Friday, 20 Mar, 2015.",Stroud,Green,no,no,yes,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8880,,"Friday, 20 Mar, 2015",Horsham,UKIP,No,no,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8801,,"Wednesday, 18 Mar, 2023",Stoke-on-Trent South,Conservative,No,No,Yes,Survey,No,No,no,no
https://electionleaflets.org/leaflets/8802,,"Wednesday, 18 Mar, 2022",Colchester,Lib Dem,No,No,No,Leaflet,No,No,yes,no
https://electionleaflets.org/leaflets/8803,,"Wednesday, 18 Mar, 2021",Stoke-on-Trent South,Independent,Na,na,na,Newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8804/,,"Wednesday, 18 Mar, 2020",Broxtoww,Conservative,Yes,yes,Yes,Letter,Yes,No,no,no
https://electionleaflets.org/leaflets/8805/,,"Wednesday, 18 Mar, 2019",Broxtowe,Labour,Yes,No,Yes,No,No,Yes,no,no
https://electionleaflets.org/leaflets/8806/,,"Wednesday, 18 Mar, 2018",Newark,Conservative,no,No,No,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8807/,,"Wednesday, 18 Mar, 2017",Rushcliffe,Labour,No,No,Yes,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8808/,,"Wednesday, 18 Mar, 2016",Oxford West and Abingdon,Lib Dem,No,No,Yes,Letter,No,No,yes,yes
https://electionleaflets.org/leaflets/8809/,,"Wednesday, 18 Mar, 2015",Oxford West and Abingdon,Lib Dem,No,No,No,Leaflet,Yes,Yes,yes,yes
https://electionleaflets.org/leaflets/8810/,,"Wednesday, 18 Mar, 2014",North Dorset,Green,No,No,Yes,Newsletter,No,No,no,yes
https://electionleaflets.org/leaflets/8811/,,"Wednesday, 18 Mar, 2013",Newark,Labour,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8812/,,"Wednesday, 18 Mar, ","Manchester, Withington",Lib Dem,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8813/,,"Wednesday, 18 Mar, 2018",Manchester Withington,Labour,No,No,Yes,Newsletter,Yes,Yes,no,no
https://electionleaflets.org/leaflets/8814/,unuseable,"Wednesday, 18 Mar, 2017",Hackney South,Cannot tell,na,na,na,Leaflet,na,na,no,no
https://electionleaflets.org/leaflets/8815/,,"Wednesday, 18 Mar, 2016",Putney,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8816/,,"Wednesday, 18 Mar, 2015",Tooting,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8817/,,"Wednesday, 18 Mar, 2014",Brentford & Isleworth,Conservative,Yes,No,No,Calendar,No,No,no,no
https://electionleaflets.org/leaflets/8819 https://electionleaflets.org/leaflets/8818/,,"Wednesday, 18 Mar, 2013",SE Cambridgeshire,Lib Dem,No,No,Yes,Newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/8820/,,"Wednesday, 18 Mar, 2012",Enfield North,Labour,No,Yes,Yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8821/,,"Wednesday, 18 Mar, 2011",York Centra,Independent,na,na,na,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8822/,,"Wednesday, 18 Mar, 2010",Enfield North,UKIP,Yes,No,Yes,leaflet,yes,no,no,no
https://electionleaflets.org/leaflets/8881/,,"Friday, 20 Mar, 2015.",Horsham,UKIP,No,No,Yes,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8882/,,"Friday, 20 Mar, 2015.",Manchester Central,Labour,No,No,Yes,Newsletter,yes,yes,no,no
https://electionleaflets.org/leaflets/8883/,," Friday, 20 Mar, 2015.",Reading East,Conservative,No,No,Yes,Newspaper,no,no,no,no
https://electionleaflets.org/leaflets/8884/,," Friday, 20 Mar, 2015.",Somerton and Frome ,Independent,n/a,n/a,n/a,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8885/,,"Friday, 20 Mar, 2015.",Hornsey and Wood Green ,ukip,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8886/,,"Friday, 20 Mar, 2015.","Birmingham, Hall Green ",Labour,No,No,Yes,Leaflet ,no,no,no,no
https://electionleaflets.org/leaflets/8887/,,"Saturday, 21 March 2015",Watford,Liberal Democrats,no,no,no,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8888/ ,,"Saturday, 21 March 2015",Watford,Conservative,Yes,Yes,Yes,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8889/ ,unuseable: Picture not leaflet,,,,,,,,,,,
https://electionleaflets.org/leaflets/8890/,,"Saturday, 21 March 2015",Milton Keynes South,Independent,No,No,No,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8891/,,"Saturday, 21 March 2015",Cambridge,Conservative,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8892/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8893/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,yes
https://electionleaflets.org/leaflets/8894/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8895/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8896/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8897/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,yes,yes
https://electionleaflets.org/leaflets/8898/ https://electionleaflets.org/leaflets/8899/,,"Saturday, 21 March 2015",Brighton Kemptown,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8900/,,"Saturday, 21 March 2015",Hornsey & Wood Green,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8901/,,"Saturday, 21 March 2015",Hornsey & Wood Green,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8902/,,"Saturday, 21 March 2015",Liverpool Riverside,Liberal Democrats,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8903/,,"Saturday, 21 March 2015",Hornsey & Wood Green,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8904/,,"Saturday, 21 March 2015",Hornsey & Wood Green,Green,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8905/,,"Saturday, 21 March 2015",Woking,Liberal Democrats,No,No,Yes,Leaflet,No,No,yes,yes
https://electionleaflets.org/leaflets/8906/,,"Saturday, 21 March 2015",Woking,Liberal Democrats,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8907,,"Saturday, 21 March 2015",Streatham,UKIP,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8908,,"Saturday, 21 March 2015",Northhampton North,Conservative,Yes,No,Yes,Leaflet,Yes,No,no,no
https://electionleaflets.org/leaflets/8909,,"Sunday, 22 March 2015",Milton Keynes ,Labour,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8910,,"Sunday, 22 March 2015",Bermondsey and Old Southwark,Conservative,No,No,Yes,Leaflet,Yes [cartoon],No,no,no
https://electionleaflets.org/leaflets/8911,,"Sunday, 22 March 2015",Bermondsey and Old Southwark,Labour,No,No,Yes,Leaflet,Yes,Yes,no,no
https://electionleaflets.org/leaflets/8912,,"Sunday, 22 March 2015",Rushcliffe,Labour,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8913,,"Sunday, 22 March 2015",Deby North,Conservative,No,No,No,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8914,,"Sunday, 22 March 2015",Dulwich and West Norwood,Labour,No,No,Yes,Letter,No,No,no,no
https://electionleaflets.org/leaflets/8915/,,"Sunday, 22 March 2015",Thurrock,Conservative,No,No,Yes,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8919/,,"Sunday, 22 March 2015",Liverpool Riverside,Labour,No,No,Yes,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8920,,,,,,,,,,,no,no
https://electionleaflets.org/leaflets/8921/,,"Sunday, 22 March 2015",Reading West,Labour,No,No,No,Local newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8922,,"Sunday, 22 March 2015",Reading West,Conservative,Yes,Yes,Yes,newspaper,No,No,no,no
https://electionleaflets.org/leaflets/8923,,"Sunday, 22 March 2015",Reading West,Labour,No,No,No,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8924,,"Sunday, 22 March 2015",Ealing Central & Action,Labour,No,No,Yes,Leaflet,No,Yes,no,no
https://electionleaflets.org/leaflets/8925,,"Sunday, 22 March 2015",Ealing Central & Action,Conservative,Yes,Yes,Yes,Letter,No,Yes,no,no
https://electionleaflets.org/leaflets/8926,,"Sunday, 22 March 2015",Ealing Central & Action,Labour,No,No,Yes,Leaflet,No,No,no,no
https://electionleaflets.org/leaflets/8927/,,"Sunday, 22 March 2015",Ealing Central & Action,independent,Yes,Yes,No,Newsletter,No,No,no,no
https://electionleaflets.org/leaflets/8929/,,"Sunday, 22 March 2015",Reading West,Conservative,Yes,Yes,Yes,newsletter,yes,yes,no,no
https://electionleaflets.org/leaflets/8930/,,"Monday, 23 March 2015",Uxbridge&South Ruislip,Conservative,no,No,Yes,newspaper,No,No,no,no
https://electionleaflets.org/leaflets/8931/,,"Monday, 23 March 2015",Uxbridge&South Ruislip,Conservative,no,no,yes,newspaper,no,no,no,no
https://electionleaflets.org/leaflets/8933/,,"Monday, 23 March 2015",North West Leicestershire,Labour,No,no,yes,newsletter,no,Yes,no,no
https://electionleaflets.org/leaflets/8936/,,"Monday, 23 March 2015",Hampstead & Kilburn,Conservative,No,no,No,Newsletter,No,No,no,yes
https://electionleaflets.org/leaflets/8937/,,"Monday, 23 March 2015",hampstead & Kilburn,Conservative,no,no,no,Newletter,no,no,no,no
https://electionleaflets.org/leaflets/8941/,,"Monday, 23 March 2015",North Tyneside,Labour,no,no,yes,newsletter,no,yes,no,yes
https://electionleaflets.org/leaflets/8942/,,"Monday, 23 March 2015",North Tyneside,Labour,no,no,yes,Newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8949/,,"Monday, 23 March 2015",Clacton,UKIP,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8952/,,"Monday, 23 March 2015",West Watford,Liberal Democrats,no,No,yes,newspaper,no,no,yes,yes
https://electionleaflets.org/leaflets/8953,,"Monday, 23 March 2015",Leeds North West,Liberal Democrats,no,no,yes,newspaper,no,no,yes,yes
https://electionleaflets.org/leaflets/8954,,"Monday, 23 March 2015",Leeds North West,Liberal Democrats,no,no,yes,newspaper,yes,yes,yes,yes
https://electionleaflets.org/leaflets/8955,,"Monday, 23 March 2015",Leeds North West,Liberal Democrats,no,no,yes,newsletter,yes,yes,yes,yes
https://electionleaflets.org/leaflets/8956,,"Monday, 23 March 2015",Oxford West and Abingdon,Liberal Democrats,no,no,yes,newsletter,no,no ,yes,yes
https://electionleaflets.org/leaflets/8957,,"Monday, 23 March 2015",Oxford West and Abingdon,Conservatives,yes,yes,yes,newsletter,yes,yes,no,yes
https://electionleaflets.org/leaflets/8958,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/8959,,"Monday, 23 March 2015",Gosport,UKIP,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8960,,"Monday, 23 March 2015",Hemel Hempstead,Liberal Democrats,no,no,yes,Newsletter,no,no,no,no
https://electionleaflets.org/leaflets/8961,,"Tuesday, 24 March 2015",Southend west,Liberal Democrats,no,no,yes,Newsletter,no,no,yes,yes
https://electionleaflets.org/leaflets/8962,,"Tuesday, 24 March 2015",Bethnal Green and Bow,Whig party,no,no,no,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8963,,"Tuesday, 24 March 2015",Great Horton,Labour,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8964,,"Tuesday, 24 March 2015",Bradford South,Labour,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8965,,"Tuesday, 24 March 2015",Nottingham south,Conservative,yes,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8966,,"Tuesday, 24 March 2015",Broxtowe,Labour,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8967,,"Tuesday, 24 March 2015",Erewash,Labour,no,yes,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8968,,"Tuesday, 24 March 2015",Broxtowe,Conservative,yes,no,yes,Leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/8969,,"Tuesday, 24 March 2015",Poplar and Limehouse,Conservative,no,no,yes,Letter,no,yes,no,no
https://electionleaflets.org/leaflets/8970,,"Tuesday, 24 March 2015",Bedford,Labour,no,no,yes,Newsletter,no,yes,yes,yes
https://electionleaflets.org/leaflets/8971,,"Tuesday, 24 March 2015",Erewash,Labour,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8972,,"Tuesday, 24 March 2015",Nottingham south,Conservative,no,yes,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8973,,"Tuesday, 24 March 2015",Epping forest,Young People's Party,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/8974,,"Tuesday, 24 March 2015",Uxbridge and South Ruislip,Conservative,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8975,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/8976,Info not shown,"Tuesday, 24 March 2015",,,,,,,,,,
https://electionleaflets.org/leaflets/8977,Info not shown,,,,,,,,,,,
https://electionleaflets.org/leaflets/8978,Deleted,,,,,,,,,,,
https://electionleaflets.org/leaflets/8979,,"Tuesday, 24 March 2015",Watford,Liberal Democrats,No,no,no,Leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/8980,unuseable Duplicate of 8979 [sent by same person],,,,,,,,,,,
https://electionleaflets.org/leaflets/8981,,"Tuesday, 24 March 2015",Watford,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/8982,,"Tuesday, 24 March 2015",Ipswich,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8983,,"Tuesday, 24 March 2015",Cambridge,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8984,,"Tuesday, 24 March 2015",Hove,Green Party,no,no,yes,Newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/8985,,"Tuesday, 24 March 2015",Hove,Labour,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/8986,,"Tuesday, 24 March 2015",Hove,Green Party,no,no,yes,Leaflet,no,no,no,no
https://electionleaflets.org/leaflets/8987,Deleted,,,,,,,,,no,,
